ECR_ID,Product_Type,Component_Name,Change_Type,Change_Complexity,Supplier_Criticality,Past_Similar_Changes,Team_Experience_Level,BOM_Depth,Urgency,Approval_Time_Days,Parts_Affected,Risk_Score
ECR_1617,Battery,Controller,Process,6,4,2,5,6,Medium,19,16,0.3839355046052606
ECR_1618,Chassis,Cell,Process,6,1,1,5,3,Low,8,11,0.34568233214294725
ECR_1619,Chassis,Frame,Process,2,5,2,3,6,Low,18,13,0.3815511303224739
ECR_1620,Display,Controller,Design,7,1,1,2,7,Low,17,17,0.3597805577997499
ECR_1621,Battery,Cell,Supplier,6,1,1,1,7,High,15,18,0.3664533026199281
ECR_1622,Chassis,Connector,Supplier,1,2,3,2,1,Medium,6,0,0.3203208032685315
ECR_1623,Chassis,Valve,Design,2,2,3,5,2,Medium,5,4,0.32163578048442365
ECR_1624,Battery,Valve,Supplier,7,1,2,2,5,Low,14,14,0.35546734145953196
ECR_1625,Battery,Frame,Process,1,3,2,5,7,Low,7,15,0.3617909741144358
ECR_1626,Chassis,Controller,Supplier,1,2,1,5,6,Medium,3,12,0.33971016902532614
ECR_1627,Battery,Valve,Supplier,1,5,4,4,6,High,11,14,0.3744170309198829
ECR_1628,Chassis,Controller,Supplier,8,4,2,4,3,Low,19,8,0.37764280900117425
ECR_1629,Chassis,Controller,Process,4,2,1,2,3,High,13,8,0.3345252250336248
ECR_1630,Display,Frame,Design,4,1,5,1,7,Low,15,19,0.34400460406434796
ECR_1631,Engine,Frame,Process,2,3,6,2,7,Low,11,16,0.3585936918783164
ECR_1632,Chassis,Frame,Design,1,4,4,1,4,High,9,6,0.35219154807795966
ECR_1633,PCB,Valve,Design,10,2,3,2,6,High,21,19,0.3762138500855581
ECR_1634,Engine,Frame,Design,9,3,0,3,1,High,16,7,0.3746312241681191
ECR_1635,Engine,Valve,Supplier,7,3,1,3,2,High,17,8,0.36533888296268746
ECR_1636,Engine,Frame,Supplier,4,3,0,1,2,Medium,19,4,0.34756900971058546
ECR_1637,Display,Sensor,Design,6,1,2,4,2,Medium,10,8,0.3390789220974595
ECR_1638,Chassis,Controller,Design,2,5,0,1,6,Low,14,13,0.37176158078569577
ECR_1639,Display,Frame,Supplier,7,3,2,2,3,Low,18,10,0.35762071674153073
ECR_1640,Chassis,Cell,Process,2,4,2,5,1,Low,10,2,0.3420492185894176
ECR_1641,Display,Controller,Design,10,2,3,3,2,Medium,20,8,0.3702207566197415
ECR_1642,Display,Controller,Process,8,4,4,5,6,High,18,17,0.39253100984863853
ECR_1643,PCB,Frame,Supplier,8,1,2,3,5,Low,19,11,0.3552791189512717
ECR_1644,Display,Connector,Design,1,1,2,2,7,Medium,9,13,0.332290008139555
ECR_1645,Battery,Frame,Process,8,4,3,3,4,Low,19,14,0.38740573304550807
ECR_1646,PCB,Controller,Process,2,5,1,1,4,Medium,15,6,0.36800972213903327
ECR_1647,Display,Cell,Process,6,1,2,5,2,High,5,6,0.3440500586477479
ECR_1648,Engine,Controller,Supplier,1,1,2,5,3,Medium,4,6,0.3172317170623438
ECR_1649,Battery,Cell,Supplier,5,4,3,2,4,High,18,12,0.365834705908426
ECR_1650,Battery,Valve,Process,7,1,3,5,4,Low,11,13,0.34851308300075806
ECR_1651,Battery,Sensor,Process,10,5,3,2,4,High,21,12,0.3997639400622045
ECR_1652,PCB,Controller,Supplier,1,5,2,4,4,Medium,16,10,0.3655342882514218
ECR_1653,Display,Frame,Process,2,5,3,1,2,Low,15,5,0.34942405755291794
ECR_1654,Display,Valve,Process,7,2,1,3,6,Low,16,13,0.36717239542359864
ECR_1655,Engine,Sensor,Supplier,6,5,2,3,1,Medium,18,7,0.3724071420164825
ECR_1656,Engine,Frame,Process,3,5,2,3,1,High,10,2,0.3629764770353926
ECR_1657,Battery,Connector,Process,10,2,0,4,3,Medium,21,11,0.38428095093748016
ECR_1658,Engine,Frame,Process,2,3,3,1,6,High,6,15,0.3482981372952245
ECR_1659,PCB,Cell,Supplier,10,1,3,5,7,High,15,20,0.383187998154105
ECR_1660,Display,Cell,Process,4,5,4,5,5,Low,16,15,0.3798849575748695
ECR_1661,Battery,Connector,Supplier,3,1,0,1,1,High,7,2,0.31375351693486225
ECR_1662,Engine,Valve,Supplier,7,4,0,1,5,Low,21,14,0.38358561065695007
ECR_1663,PCB,Sensor,Design,8,1,2,3,1,Medium,15,5,0.33382665252609445
ECR_1664,PCB,Frame,Design,2,2,1,5,1,Medium,6,3,0.3283339948236462
ECR_1665,Engine,Cell,Process,10,1,4,1,3,Low,19,12,0.34959530747688433
ECR_1666,Display,Valve,Supplier,7,1,2,5,4,Low,12,13,0.3492619492781194
ECR_1667,Engine,Connector,Design,8,1,3,1,3,High,10,9,0.3574868709896752
ECR_1668,Battery,Controller,Process,6,3,0,2,1,Low,19,6,0.3511354249658749
ECR_1669,Engine,Cell,Design,6,3,2,3,6,Medium,21,17,0.3716485353860888
ECR_1670,PCB,Connector,Design,10,4,1,1,4,Low,25,12,0.3918512841536401
ECR_1671,Engine,Frame,Supplier,1,2,1,4,6,Low,7,9,0.34439654898746846
ECR_1672,Display,Sensor,Supplier,4,1,0,1,6,Low,10,12,0.34347116491931445
ECR_1673,Chassis,Cell,Design,1,1,1,2,6,High,2,15,0.3298397909441554
ECR_1674,Engine,Cell,Design,4,1,1,4,4,Low,8,8,0.3381110140930875
ECR_1675,Display,Frame,Supplier,2,1,1,4,6,High,4,9,0.3396509640818722
ECR_1676,Display,Controller,Process,5,3,0,1,4,High,9,10,0.35720951141489965
ECR_1677,PCB,Valve,Supplier,10,4,3,2,5,Low,19,16,0.39317177327192904
ECR_1678,Display,Sensor,Design,9,5,1,4,7,High,21,19,0.4099856839272088
ECR_1679,Display,Cell,Process,10,2,0,3,1,Low,19,5,0.3669049649642968
ECR_1680,Display,Sensor,Design,3,1,1,3,2,Medium,6,4,0.32034238587962877
ECR_1681,Display,Cell,Process,8,4,2,5,6,Medium,18,20,0.38875406048738564
ECR_1682,Battery,Sensor,Design,3,5,3,5,3,High,11,7,0.3603331947563111
ECR_1683,Battery,Connector,Process,6,4,2,2,5,Medium,17,13,0.3858225539306301
ECR_1684,PCB,Cell,Process,4,3,3,4,3,Low,16,9,0.35043410042139644
ECR_1685,Engine,Sensor,Design,8,5,1,3,2,High,18,7,0.3766262818383091
ECR_1686,Display,Valve,Process,6,4,1,3,4,Low,21,12,0.3694892726384664
ECR_1687,Engine,Connector,Supplier,8,3,2,2,2,High,20,6,0.37076433557180216
ECR_1688,Engine,Connector,Design,1,4,1,4,3,High,7,6,0.3421608448977718
ECR_1689,PCB,Valve,Supplier,6,4,2,2,2,High,19,7,0.3754739889285793
ECR_1690,Display,Sensor,Design,1,5,1,1,1,High,13,3,0.35457727302660874
ECR_1691,Display,Frame,Process,1,3,2,3,2,Medium,7,6,0.3374477820337148
ECR_1692,Chassis,Valve,Process,8,1,1,2,6,Medium,13,13,0.36749099890137044
ECR_1693,Engine,Sensor,Process,7,2,4,2,1,Medium,19,7,0.3501652162313753
ECR_1694,Engine,Valve,Design,3,5,2,1,6,High,13,10,0.37972095898282116
ECR_1695,Battery,Valve,Supplier,6,3,1,5,7,Medium,18,18,0.37985066133366274
ECR_1696,Chassis,Cell,Supplier,9,4,3,3,7,High,22,18,0.398999533325347
ECR_1697,Battery,Sensor,Design,7,3,2,2,2,Medium,18,7,0.3597770285230677
ECR_1698,Battery,Frame,Design,3,2,1,3,1,High,6,4,0.31865721900279126
ECR_1699,Battery,Cell,Supplier,6,2,3,5,1,Medium,13,5,0.3400312434136121
ECR_1700,PCB,Valve,Supplier,4,1,3,2,7,Medium,11,13,0.3439447074132605
ECR_1701,PCB,Controller,Supplier,3,1,0,1,2,Medium,9,4,0.3156573405293155
ECR_1702,Battery,Valve,Supplier,9,2,1,3,5,High,17,17,0.36222553465131063
ECR_1703,Chassis,Valve,Design,10,5,0,1,4,High,22,12,0.4010866761336313
ECR_1704,Engine,Sensor,Design,2,5,0,5,4,Medium,14,8,0.3614014115219401
ECR_1705,Chassis,Sensor,Process,1,4,3,5,4,High,8,8,0.34845507605231557
ECR_1706,Display,Cell,Supplier,2,1,1,3,1,Low,7,0,0.3159531945207852
ECR_1707,PCB,Frame,Process,7,4,3,5,7,Medium,19,20,0.3947362945140646
ECR_1708,Engine,Cell,Design,10,1,0,4,4,Medium,20,15,0.3696404839043821
ECR_1709,Engine,Connector,Design,1,2,2,3,7,Low,9,14,0.3498434693364752
ECR_1710,Display,Valve,Process,6,5,4,4,1,High,17,5,0.3770503686903951
ECR_1711,Display,Controller,Supplier,7,5,0,5,7,High,23,21,0.4004701718117819
ECR_1712,Battery,Valve,Supplier,9,2,0,3,5,High,16,12,0.36909036301917253
ECR_1713,PCB,Valve,Supplier,8,4,1,4,2,Medium,22,5,0.37441755073972044
ECR_1714,PCB,Cell,Supplier,6,4,2,5,7,Medium,22,18,0.3847882987453337
ECR_1715,Chassis,Controller,Process,3,3,2,2,7,Medium,12,19,0.3638512581086598
ECR_1716,Battery,Controller,Process,8,1,2,2,2,Medium,17,7,0.3402523484534377
ECR_1717,Battery,Controller,Design,7,4,1,1,1,Medium,23,5,0.3589043263938435
ECR_1718,Battery,Cell,Supplier,3,2,3,2,1,High,7,4,0.32677702584847074
ECR_1719,Battery,Valve,Supplier,9,4,2,4,7,Low,20,19,0.414325579246959
ECR_1720,PCB,Cell,Supplier,2,5,3,2,5,High,12,12,0.3687487714850606
ECR_1721,PCB,Sensor,Process,3,1,1,3,4,High,3,9,0.3313862806221458
ECR_1722,Battery,Sensor,Supplier,2,3,0,3,5,Medium,11,11,0.35032491955438844
ECR_1723,Chassis,Cell,Process,1,1,3,3,2,Low,6,6,0.3098275915189837
ECR_1724,Engine,Controller,Supplier,4,5,0,2,2,Low,22,5,0.37214479766202746
ECR_1725,Engine,Valve,Supplier,5,5,1,2,6,High,19,15,0.3886169033782574
ECR_1726,Chassis,Cell,Design,6,5,1,1,4,Low,21,8,0.36880605089841323
ECR_1727,Battery,Cell,Supplier,5,5,0,5,7,High,19,16,0.3906133639547382
ECR_1728,PCB,Cell,Supplier,1,2,2,1,2,High,4,5,0.32053360576592127
ECR_1729,Engine,Connector,Design,3,3,1,4,6,High,6,14,0.35946535482447145
ECR_1730,Display,Sensor,Process,1,5,2,3,1,High,9,3,0.34385212321671504
ECR_1731,Display,Controller,Process,5,5,3,2,2,Medium,17,6,0.36744914632363335
ECR_1732,Chassis,Frame,Supplier,5,4,5,5,3,Low,19,5,0.36542991267816244
ECR_1733,Battery,Controller,Process,6,3,2,5,4,Medium,18,11,0.3752756598281598
ECR_1734,Engine,Frame,Supplier,8,1,3,2,6,Medium,20,17,0.3633685216758703
ECR_1735,Battery,Connector,Design,10,3,2,1,4,Medium,22,13,0.39581696118398657
ECR_1736,Engine,Cell,Design,1,3,3,5,4,High,7,6,0.34235844032506557
ECR_1737,Chassis,Connector,Supplier,4,3,1,1,3,High,15,9,0.34664839242121576
ECR_1738,Chassis,Connector,Design,10,5,2,2,5,Medium,27,18,0.4143346119950436
ECR_1739,Display,Valve,Design,1,5,0,1,1,Medium,14,1,0.3328268781529446
ECR_1740,Battery,Sensor,Supplier,9,2,1,3,4,Low,17,13,0.3699235977268495
ECR_1741,Display,Frame,Supplier,7,1,0,2,2,Medium,12,6,0.3425926216197448
ECR_1742,Battery,Cell,Design,7,4,3,2,1,High,21,5,0.367655397511632
ECR_1743,Display,Frame,Process,5,3,1,5,2,Medium,12,6,0.3531852933875603
ECR_1744,PCB,Controller,Process,7,1,2,5,1,Low,12,7,0.3386236890909059
ECR_1745,PCB,Frame,Supplier,2,1,1,5,7,Low,3,15,0.34148627517490737
ECR_1746,PCB,Controller,Supplier,4,2,0,3,1,Medium,12,3,0.3336144487678366
ECR_1747,PCB,Sensor,Process,7,4,2,3,6,Low,18,15,0.3872010484947399
ECR_1748,Engine,Controller,Design,3,3,2,4,2,Low,11,3,0.3458817944408101
ECR_1749,PCB,Frame,Process,2,4,2,2,2,High,13,3,0.3426996805533911
ECR_1750,Chassis,Frame,Process,10,2,1,5,7,Low,23,20,0.3957847727119067
ECR_1751,Chassis,Controller,Process,2,5,3,2,1,Low,13,2,0.3498995523659214
ECR_1752,Engine,Connector,Process,1,1,4,1,4,Medium,8,8,0.3210907525268466
ECR_1753,PCB,Sensor,Supplier,5,3,2,3,2,High,9,6,0.3544106871365998
ECR_1754,PCB,Valve,Supplier,6,5,3,4,7,Low,20,14,0.4075325837060738
ECR_1755,PCB,Cell,Design,6,2,2,1,3,Medium,15,9,0.3502028052163422
ECR_1756,Display,Frame,Design,9,4,6,2,3,Medium,22,10,0.3860806637634903
ECR_1757,Battery,Cell,Design,4,1,5,3,1,Medium,11,3,0.3070854384428527
ECR_1758,Display,Valve,Design,1,3,1,5,5,Medium,8,11,0.3406533870997871
ECR_1759,Battery,Cell,Process,6,5,1,1,1,Medium,20,5,0.36244483285421003
ECR_1760,PCB,Valve,Supplier,5,5,3,3,7,Medium,18,17,0.3929732035189825
ECR_1761,PCB,Controller,Supplier,10,1,3,2,1,Low,22,6,0.3466606081470469
ECR_1762,Display,Connector,Design,6,4,6,2,4,High,19,9,0.3710432171232527
ECR_1763,Display,Frame,Design,3,2,2,1,4,High,10,10,0.3348325711304347
ECR_1764,Battery,Valve,Process,2,4,1,1,6,Medium,13,13,0.36762681053827617
ECR_1765,Chassis,Cell,Process,6,4,0,1,7,Medium,20,20,0.38104864572859076
ECR_1766,Battery,Frame,Design,1,4,2,4,5,High,6,8,0.34954492770177537
ECR_1767,Display,Connector,Supplier,7,1,3,5,7,Low,12,19,0.3651657665223261
ECR_1768,Display,Controller,Supplier,7,1,2,3,7,Medium,15,18,0.3698484657899925
ECR_1769,Engine,Frame,Supplier,10,2,3,2,5,High,20,16,0.3753491334312724
ECR_1770,Display,Valve,Design,7,4,1,2,7,High,17,21,0.40025185232887317
ECR_1771,Engine,Connector,Supplier,10,1,1,5,5,Medium,17,12,0.3563407942588388
ECR_1772,Chassis,Cell,Process,1,2,3,1,5,High,7,8,0.33501066366898974
ECR_1773,Battery,Connector,Process,4,2,0,1,5,Low,13,13,0.35153045395107635
ECR_1774,Battery,Connector,Design,7,4,1,2,7,High,19,15,0.39005846738959016
ECR_1775,Engine,Sensor,Process,9,3,3,5,7,Medium,23,19,0.38845058083546813
ECR_1776,Battery,Connector,Design,5,4,2,2,1,Medium,19,3,0.3556334791101446
ECR_1777,Display,Connector,Supplier,2,3,1,1,7,High,7,17,0.3598215083632862
ECR_1778,PCB,Frame,Supplier,7,2,1,3,1,High,11,5,0.3409423412576496
ECR_1779,Engine,Cell,Supplier,10,1,6,1,6,Medium,19,15,0.37355611753028517
ECR_1780,Battery,Frame,Process,1,5,1,3,3,Low,13,7,0.35199058644829195
ECR_1781,Engine,Frame,Design,7,2,2,4,3,High,16,9,0.3612537504261581
ECR_1782,Engine,Valve,Supplier,6,1,1,5,6,Low,11,13,0.3583999091497526
ECR_1783,PCB,Frame,Design,7,2,1,4,6,Low,14,14,0.37096891958092126
ECR_1784,Display,Sensor,Supplier,10,4,2,1,2,Medium,24,9,0.39443599493880865
ECR_1785,Engine,Sensor,Process,3,3,2,5,1,Medium,10,2,0.34017406911759923
ECR_1786,Battery,Valve,Process,3,2,1,1,5,Medium,13,11,0.3512197570106131
ECR_1787,Chassis,Controller,Design,7,1,2,5,2,Low,14,7,0.347905488201625
ECR_1788,Engine,Cell,Process,2,4,1,5,4,Medium,10,9,0.3542199780681668
ECR_1789,Engine,Cell,Process,1,5,3,1,1,Medium,18,1,0.33891098146474746
ECR_1790,PCB,Frame,Design,9,4,3,1,7,Low,26,17,0.39608073543741706
ECR_1791,Display,Frame,Supplier,9,3,3,5,6,Low,17,17,0.39369586656224204
ECR_1792,Chassis,Controller,Process,7,4,3,5,3,Low,20,10,0.3701674514087887
ECR_1793,Battery,Frame,Design,7,5,4,1,1,Low,20,6,0.3916339026882199
ECR_1794,Chassis,Cell,Process,3,1,3,1,6,High,4,10,0.33578884032840656
ECR_1795,Battery,Connector,Process,10,2,0,2,1,Medium,20,7,0.35492562838981073
ECR_1796,Display,Sensor,Process,2,3,0,2,7,High,7,16,0.36388865924543456
ECR_1797,Battery,Connector,Process,7,5,2,2,1,Low,25,6,0.3789921918242977
ECR_1798,PCB,Connector,Design,9,3,3,4,7,Low,18,15,0.4039845957196503
ECR_1799,PCB,Cell,Design,1,4,1,5,1,Low,10,1,0.33375179775086716
ECR_1800,PCB,Connector,Design,4,3,2,3,4,Low,16,11,0.360800456480172
ECR_1801,PCB,Controller,Process,6,5,2,4,3,Low,21,8,0.3791878311868292
ECR_1802,Chassis,Valve,Process,7,2,3,5,1,Medium,14,6,0.34772953564161374
ECR_1803,Display,Frame,Process,10,2,0,3,6,High,18,15,0.38393197254780653
ECR_1804,Battery,Valve,Design,7,3,1,2,4,High,21,12,0.3795694763429227
ECR_1805,Battery,Sensor,Process,10,1,1,3,2,Medium,20,9,0.3663380959667716
ECR_1806,PCB,Frame,Supplier,2,3,1,1,1,Medium,12,2,0.32405099597052833
ECR_1807,PCB,Connector,Process,4,4,0,1,7,Medium,19,15,0.3863851086668939
ECR_1808,Engine,Sensor,Supplier,5,2,2,5,4,High,9,9,0.3453489768073187
ECR_1809,Display,Frame,Process,1,2,0,4,5,High,4,13,0.3408101775493013
ECR_1810,Chassis,Controller,Design,1,2,0,2,2,Low,14,5,0.328200103559755
ECR_1811,Battery,Controller,Process,10,1,2,5,3,High,16,10,0.3551907517069234
ECR_1812,Engine,Controller,Supplier,3,1,4,2,1,High,11,3,0.3088889115179651
ECR_1813,Engine,Controller,Supplier,10,5,1,1,1,Medium,24,7,0.38752418590131876
ECR_1814,Battery,Connector,Process,3,3,3,4,4,High,12,10,0.3558396559722183
ECR_1815,Chassis,Valve,Supplier,8,3,1,4,3,Low,19,10,0.37237847950376113
ECR_1816,Engine,Frame,Supplier,9,4,2,1,5,High,22,11,0.3937587195258716
ECR_1817,Engine,Connector,Design,1,2,2,3,2,Medium,8,4,0.32360528206120875
ECR_1818,Display,Controller,Process,2,1,0,4,6,Medium,7,12,0.3335401960737191
ECR_1819,Chassis,Valve,Process,10,4,3,3,3,Low,27,9,0.3906588339720875
ECR_1820,Engine,Sensor,Process,2,4,2,2,1,Low,15,3,0.3427250417620892
ECR_1821,Chassis,Sensor,Supplier,4,1,7,4,4,High,3,11,0.33738766539882215
ECR_1822,Battery,Sensor,Process,2,3,1,1,5,Low,11,12,0.3584524114688635
ECR_1823,PCB,Controller,Process,7,2,2,3,4,Low,17,10,0.3539886597912372
ECR_1824,Engine,Sensor,Design,9,3,1,2,2,Medium,21,9,0.37473386578207846
ECR_1825,Display,Cell,Design,7,4,1,2,7,Medium,20,13,0.3902984194997505
ECR_1826,Battery,Frame,Design,6,2,1,4,7,High,13,18,0.3679754902472755
ECR_1827,Chassis,Frame,Supplier,10,5,6,4,3,High,24,13,0.399202207465883
ECR_1828,Battery,Controller,Process,1,4,0,5,4,High,14,8,0.3478831366759396
ECR_1829,Engine,Cell,Design,10,3,1,5,6,High,21,16,0.38827519987261505
ECR_1830,Chassis,Connector,Design,9,3,0,4,6,Medium,19,13,0.3877462112729486
ECR_1831,PCB,Connector,Design,5,3,6,5,7,High,8,19,0.3763615909928665
ECR_1832,Battery,Sensor,Process,5,1,1,1,7,High,14,15,0.3543291598877207
ECR_1833,Engine,Valve,Process,6,4,2,1,4,Low,20,9,0.38236287765095495
ECR_1834,Display,Connector,Process,9,2,4,5,1,High,16,6,0.3544608463514494
ECR_1835,Chassis,Valve,Supplier,8,3,0,4,4,Low,16,10,0.3750744145152046
ECR_1836,Battery,Frame,Supplier,8,3,2,1,5,Medium,24,12,0.38091202879590036
ECR_1837,Battery,Valve,Design,8,1,2,2,3,High,14,10,0.34933544230845365
ECR_1838,PCB,Frame,Process,1,2,1,4,2,Low,6,4,0.3223887127142748
ECR_1839,PCB,Cell,Design,1,4,4,3,6,High,5,13,0.35740970671911665
ECR_1840,Display,Cell,Process,8,5,2,3,4,Low,23,13,0.3891701343499666
ECR_1841,Display,Controller,Process,5,1,2,4,5,High,9,10,0.3446415779951484
ECR_1842,Engine,Controller,Process,9,4,1,5,7,Medium,23,15,0.40692354924703544
ECR_1843,Engine,Sensor,Supplier,2,5,1,1,6,Medium,15,13,0.37581536642902086
ECR_1844,Display,Connector,Supplier,9,3,6,1,6,Low,21,13,0.38555673603131624
ECR_1845,Display,Sensor,Process,8,3,3,4,2,Low,14,7,0.3658021954388009
ECR_1846,Chassis,Frame,Design,9,2,2,2,6,Medium,20,12,0.38339369855176186
ECR_1847,PCB,Sensor,Process,4,5,4,5,5,High,10,13,0.3810123801691228
ECR_1848,Engine,Valve,Process,1,3,0,2,6,Low,9,13,0.3464499645097816
ECR_1849,PCB,Frame,Design,1,3,0,4,6,Medium,10,11,0.3503833134166817
ECR_1850,PCB,Controller,Process,5,2,2,4,4,Low,11,11,0.3585131635644844
ECR_1851,Display,Cell,Design,2,4,2,2,4,Medium,12,12,0.3498102663094744
ECR_1852,Chassis,Controller,Supplier,8,3,3,3,7,Medium,20,19,0.3954794032979487
ECR_1853,Battery,Connector,Supplier,10,1,2,4,3,Low,22,11,0.34878650146264517
ECR_1854,Chassis,Frame,Design,5,1,4,5,1,Low,9,3,0.32227411422575053
ECR_1855,Chassis,Frame,Supplier,5,4,6,2,5,Medium,15,14,0.3728481398043005
ECR_1856,PCB,Valve,Supplier,2,5,0,3,1,High,13,3,0.3554049980983535
ECR_1857,Chassis,Connector,Design,7,2,2,2,1,Medium,18,5,0.35386301561514527
ECR_1858,Engine,Cell,Supplier,8,1,0,3,6,High,9,16,0.3705629921527791
ECR_1859,PCB,Frame,Process,10,1,1,3,7,High,15,16,0.38255799427248316
ECR_1860,Engine,Frame,Process,1,4,0,5,2,High,4,5,0.3453139042004902
ECR_1861,Battery,Valve,Design,2,5,1,4,2,Low,13,4,0.3482373877112926
ECR_1862,PCB,Sensor,Supplier,10,5,4,3,6,Medium,24,18,0.4194691321947537
ECR_1863,Battery,Cell,Process,4,4,2,4,7,Medium,12,13,0.3744894740914261
ECR_1864,PCB,Controller,Process,5,1,5,5,5,High,5,12,0.3413043046054204
ECR_1865,Display,Connector,Supplier,2,2,2,4,1,High,6,1,0.3219783719052131
ECR_1866,Chassis,Frame,Supplier,1,1,3,1,3,High,4,7,0.30882094407874217
ECR_1867,Display,Frame,Process,9,5,1,3,7,Medium,23,21,0.4211291938544429
ECR_1868,Battery,Controller,Process,1,1,5,5,1,High,4,2,0.3050071792934031
ECR_1869,Chassis,Cell,Design,4,2,2,2,2,Medium,13,7,0.32849301276515325
ECR_1870,PCB,Sensor,Design,2,3,0,5,1,Medium,10,3,0.3375479086910532
ECR_1871,Chassis,Frame,Process,4,1,4,3,4,Low,13,11,0.33368531073477975
ECR_1872,Engine,Cell,Design,8,4,1,5,4,High,18,12,0.3841814653462614
ECR_1873,Chassis,Controller,Process,8,3,2,2,3,High,16,11,0.3688978116972294
ECR_1874,Engine,Valve,Process,9,4,5,1,5,High,17,15,0.3804143301378906
ECR_1875,Chassis,Sensor,Design,5,4,2,3,1,Low,17,3,0.36129053139432565
ECR_1876,Engine,Connector,Design,7,4,2,3,4,High,21,11,0.38014014175457433
ECR_1877,Battery,Frame,Supplier,3,1,5,5,5,Medium,8,11,0.33576569477180085
ECR_1878,Display,Cell,Supplier,10,5,0,4,7,High,24,21,0.4234048207470676
ECR_1879,PCB,Valve,Supplier,4,3,4,4,7,Medium,12,16,0.3685316693068592
ECR_1880,Chassis,Connector,Process,10,2,3,2,4,Medium,23,13,0.3693930325087924
ECR_1881,Display,Cell,Design,9,5,5,1,5,Medium,27,16,0.40034575051837645
ECR_1882,PCB,Cell,Process,10,1,0,1,5,Medium,18,11,0.374365881935927
ECR_1883,PCB,Connector,Design,10,4,2,5,4,High,16,11,0.3949405286125959
ECR_1884,Engine,Valve,Process,1,2,1,5,6,Low,7,12,0.3450296067615566
ECR_1885,Battery,Controller,Supplier,2,3,5,4,2,Low,7,3,0.3409089796484098
ECR_1886,Battery,Valve,Supplier,5,5,3,1,5,Medium,24,9,0.38943610704735143
ECR_1887,Display,Sensor,Supplier,3,5,1,1,7,High,14,17,0.3912822545203885
ECR_1888,Battery,Frame,Process,2,2,2,1,6,Low,8,12,0.34144065836024035
ECR_1889,Chassis,Connector,Design,1,1,0,2,1,High,6,3,0.3080097320846476
ECR_1890,Battery,Controller,Design,10,3,1,2,6,Low,24,16,0.3926632114345114
ECR_1891,Display,Connector,Supplier,3,2,5,5,4,Medium,15,8,0.33452845733604886
ECR_1892,Battery,Connector,Supplier,1,4,1,4,6,Medium,14,10,0.3623042536315912
ECR_1893,Chassis,Valve,Supplier,1,3,3,3,2,Medium,8,4,0.3337709696820818
ECR_1894,Engine,Frame,Supplier,1,5,1,4,4,Low,13,8,0.3582787274568652
ECR_1895,Display,Sensor,Design,8,2,3,2,3,High,20,11,0.36023809828270437
ECR_1896,Engine,Cell,Process,3,5,5,2,1,Medium,16,4,0.35851505804934763
ECR_1897,Engine,Cell,Process,1,5,0,5,7,High,7,13,0.3719402713408534
ECR_1898,Engine,Connector,Process,7,5,1,3,3,High,18,7,0.38905324960452947
ECR_1899,PCB,Frame,Process,10,1,3,1,6,Medium,19,16,0.37046760686234503
ECR_1900,PCB,Controller,Supplier,3,5,1,3,5,Low,15,11,0.3770389114389143
ECR_1901,Engine,Valve,Supplier,8,4,3,3,6,Medium,22,17,0.38895489738073197
ECR_1902,Display,Frame,Supplier,4,4,0,3,7,Medium,18,13,0.38672990052465267
ECR_1903,Chassis,Frame,Process,4,3,1,5,7,Low,9,18,0.37342446588495465
ECR_1904,Chassis,Valve,Supplier,5,5,0,2,5,High,18,10,0.3950531669629191
ECR_1905,Battery,Connector,Supplier,6,5,2,1,3,Low,20,9,0.37532801549503014
ECR_1906,Display,Frame,Design,7,2,4,3,3,Low,15,9,0.35832829532015126
ECR_1907,PCB,Cell,Design,4,1,1,1,5,Medium,13,10,0.33990305230760276
ECR_1908,Engine,Valve,Supplier,8,3,3,3,2,Low,23,8,0.35766883484676726
ECR_1909,Battery,Controller,Design,6,5,1,2,1,Low,23,5,0.370552376219476
ECR_1910,Chassis,Sensor,Design,1,2,2,1,4,Low,8,8,0.33284374900467534
ECR_1911,PCB,Connector,Supplier,1,1,3,4,3,High,2,5,0.3248508477185364
ECR_1912,PCB,Valve,Supplier,9,3,0,2,1,High,22,5,0.36247756241008144
ECR_1913,Engine,Sensor,Supplier,10,3,2,1,4,Medium,27,10,0.3873720781650011
ECR_1914,Chassis,Sensor,Supplier,6,5,3,3,6,Medium,21,17,0.3965342311964343
ECR_1915,Display,Controller,Process,10,3,3,3,4,High,17,13,0.3841301029436194
ECR_1916,PCB,Frame,Process,8,2,1,2,3,Low,21,9,0.35949880643507137
ECR_1917,Engine,Controller,Supplier,7,3,1,2,2,Medium,15,7,0.36373249483191106
ECR_1918,Display,Frame,Design,6,4,2,3,2,Medium,16,6,0.36449690125876366
ECR_1919,Chassis,Frame,Supplier,4,2,0,1,1,Low,11,4,0.3288238212839917
ECR_1920,PCB,Valve,Supplier,7,1,1,4,6,Low,13,18,0.35746689415723687
ECR_1921,Display,Valve,Design,9,1,4,5,1,Low,17,7,0.3374924818579154
ECR_1922,Display,Connector,Process,10,5,1,2,5,Low,28,14,0.41466869462555145
ECR_1923,Display,Frame,Supplier,10,5,3,3,2,Low,21,10,0.3924144283679688
ECR_1924,PCB,Sensor,Supplier,7,4,5,1,1,High,19,6,0.37116511115170964
ECR_1925,PCB,Cell,Process,1,1,2,2,5,Low,8,8,0.33130496040384955
ECR_1926,Battery,Connector,Process,10,1,2,1,6,Medium,22,17,0.3869910190973449
